"hub1","hub2","priceAtHub1","priceAtHub2","spread","ratio"
"Socal-Citygate","REX E-NGPL","2.9426","2.8148","0.1278","1.04540287054142"
"Socal-Citygate","REX E-Trunk","2.9426","2.83","0.1126","1.03978798586572"
"Socal-Citygate","SoCal Border","2.9426","2.7762","0.1664","1.05993804480945"
"Socal-Citygate","Socal-Ehrenberg","2.9426","2.7759","0.1667","1.06005259555459"
"Socal-Citygate","Socal-KRS","2.9426","2.7624","0.1802","1.06523313061106"
"Socal-Citygate","Socal-Needles","2.9426","2.7776","0.165","1.05940380184332"
"Socal-Citygate","Stanfield","2.9426","2.6328","0.3098","1.11766940139775"
"Socal-Citygate","TW-Blanco","2.9426","2.654","0.2886","1.1087415222306"
"Socal-Citygate","TW-Central","2.9426","2.673","0.2696","1.10086045641601"
"Socal-Citygate","Waha","2.9426","2.6995","0.2431","1.09005371365068"
"Socal-Citygate","White River Hub","2.9426","2.6481","0.2945","1.11121181224274"
"Socal-Ehrenberg","Algonquin Citygates","2.7759","2.6713","0.1046","1.03915696477371"
"Socal-Ehrenberg","Col Gas TCO","2.7759","2.8547","-0.0787999999999998","0.972396398921078"
"Socal-Ehrenberg","Dominion-North","2.7759","1.8567","0.9192","1.49507190176119"
"Socal-Ehrenberg","Dominion-South","2.7759","1.8786","0.8973","1.47764292558288"
"Socal-Ehrenberg","Iroquois (into)","2.7759","3.1405","-0.3646","0.883903836968636"
"Socal-Ehrenberg","Iroquois-Z2","2.7759","3.1906","-0.4147","0.870024446812512"
"Socal-Ehrenberg","Leidy-Transco","2.7759","1.7776","0.9983","1.561599909991"
"Socal-Ehrenberg","Millennium EP","2.7759","1.641","1.1349","1.69159049360146"
"Socal-Ehrenberg","PNGTS","2.7759","3.55","-0.7741","0.781943661971831"
"Socal-Ehrenberg","REX E-ANR","2.7759","2.82","-0.0440999999999998","0.98436170212766"
"Socal-Ehrenberg","REX E-MidW","2.7759","2.8133","-0.0373999999999999","0.986706003625635"
"Socal-Ehrenberg","REX E-PEPL","2.7759","2.8347","-0.0588000000000002","0.979257064239602"
"Socal-Ehrenberg","TETCO-M2 (receipt)","2.7759","1.8677","0.9082","1.48626653102747"
"Socal-Ehrenberg","TETCO-M3","2.7759","2.0133","0.7626","1.37878110564744"
"Socal-Ehrenberg","TGP-Z4 Marcellus","2.7759","1.5934","1.1825","1.74212376051211"
"Socal-Ehrenberg","TGP-Z4 Sta-219","2.7759","1.9995","0.7764","1.38829707426857"
"Socal-Ehrenberg","TGP-Z4 Sta-313","2.7759","1.9199","0.856","1.44585655502891"
"Socal-Ehrenberg","TGP-Z5 200L","2.7759","2.8582","-0.0823","0.971205653908054"
"Socal-Ehrenberg","TGP-Z6 200L","2.7759","2.9601","-0.1842","0.937772372554981"
"Socal-Ehrenberg","Transco-Z5 (non-WGL)","2.7759","2.9907","-0.2148","0.928177349784331"
"Socal-Ehrenberg","Transco-Z6 (non-NY north)","2.7759","2.9935","-0.2176","0.927309169868047"
"Socal-Ehrenberg","Transco-Z6 (non-NY)","2.7759","3","-0.2241","0.9253"
"Socal-Ehrenberg","Transco-Z6 (NY)","2.7759","3.027","-0.2511","0.917046580773043"
"Socal-Ehrenberg","ANR-LA","2.7759","2.7998","-0.0238999999999998","0.991463675976856"
"Socal-Ehrenberg","ANR-SE-T","2.7759","2.7998","-0.0238999999999998","0.991463675976856"
"Socal-Ehrenberg","Atmos Zone 3","2.7759","2.75","0.0259","1.00941818181818"
"Socal-Ehrenberg","Carthage","2.7759","2.8045","-0.0286","0.989802103761811"
"Socal-Ehrenberg","CG-Mainline","2.7759","2.8094","-0.0335000000000001","0.988075745710828"
"Socal-Ehrenberg","CG-Onshore","2.7759","2.8227","-0.0468000000000002","0.983420129663088"
"Socal-Ehrenberg","ETC-Maypearl","2.7759","2.73","0.0459000000000001","1.01681318681319"
"Socal-Ehrenberg","FGT-Z3","2.7759","2.9188","-0.1429","0.951041523913937"
"Socal-Ehrenberg","Henry","2.7759","2.8463","-0.0703999999999998","0.975266134982258"
"Socal-Ehrenberg","Houston Ship Channel","2.7759","2.8199","-0.044","0.984396609808858"
"Socal-Ehrenberg","Katy","2.7759","2.8196","-0.0436999999999999","0.984501347708895"
"Socal-Ehrenberg","Katy-Lonestar Inter","2.7759","2.8206","-0.0447000000000002","0.98415230801957"
"Socal-Ehrenberg","Katy-Oasis","2.7759","2.8197","-0.0438000000000001","0.984466432599213"
"Socal-Ehrenberg","Moss Bluff Inter","2.7759","2.84","-0.0640999999999998","0.977429577464789"
"Socal-Ehrenberg","NGPL-STX","2.7759","2.7828","-0.00689999999999991","0.997520482966796"
"Socal-Ehrenberg","Nortex-Tolar Hub","2.7759","2.7867","-0.0108000000000001","0.99612444827215"
"Socal-Ehrenberg","Pine Prairie","2.7759","2.8396","-0.0636999999999999","0.977567262994788"
"Socal-Ehrenberg","Sonat-T1","2.7759","2.8512","-0.0752999999999999","0.973590067340067"
"Socal-Ehrenberg","TETCO-ELA","2.7759","2.8115","-0.0356000000000001","0.98733772007825"
"Socal-Ehrenberg","TETCO-ETX","2.7759","2.7491","0.0268000000000002","1.00974864501109"
"Socal-Ehrenberg","TETCO-M1 30","2.7759","2.77","0.00590000000000002","1.00212996389892"
"Socal-Ehrenberg","TETCO-STX","2.7759","2.777","-0.0011000000000001","0.999603889088945"
"Socal-Ehrenberg","TETCO-WLA","2.7759","2.81","-0.0341","0.987864768683274"
"Socal-Ehrenberg","TGP-500L","2.7759","2.8556","-0.0796999999999999","0.972089928561423"
"Socal-Ehrenberg","TGP-800L","2.7759","2.8206","-0.0447000000000002","0.98415230801957"
"Socal-Ehrenberg","TGP-Z0","2.7759","2.774","0.00190000000000001","1.00068493150685"
"Socal-Ehrenberg","TGT-Mainline","2.7759","2.793","-0.0171000000000001","0.993877551020408"
"Socal-Ehrenberg","TGT-North LA","2.7759","2.77","0.00590000000000002","1.00212996389892"
"Socal-Ehrenberg","TGT-SL","2.7759","2.81","-0.0341","0.987864768683274"
"Socal-Ehrenberg","Transco-30","2.7759","2.81","-0.0341","0.987864768683274"
"Socal-Ehrenberg","Transco-45","2.7759","2.8425","-0.0665999999999998","0.976569920844327"
"Socal-Ehrenberg","Transco-65","2.7759","2.8722","-0.0962999999999998","0.966471694171715"
"Socal-Ehrenberg","Transco-85","2.7759","2.8948","-0.1189","0.958926350697803"
"Socal-Ehrenberg","Tres Palacios (inj)","2.7759","2.7963","-0.0204","0.992704645424311"
"Socal-Ehrenberg","Trunkline-ELA","2.7759","2.8122","-0.0362999999999998","0.987091956475357"
"Socal-Ehrenberg","Trunkline-WLA","2.7759","2.81","-0.0341","0.987864768683274"
"Socal-Ehrenberg","Trunkline-Z1A","2.7759","2.8014","-0.0255000000000001","0.990897408438638"
"Socal-Ehrenberg","Alliance Delivered","2.7759","2.8556","-0.0796999999999999","0.972089928561423"
"Socal-Ehrenberg","ANR-Joliet Hub","2.7759","2.85","-0.0741000000000001","0.974"
"Socal-Ehrenberg","ANR-SW","2.7759","2.702","0.0739000000000001","1.02735011102887"
"Socal-Ehrenberg","APC-ACE","2.7759","2.8556","-0.0796999999999999","0.972089928561423"
"Socal-Ehrenberg","Chicago Citygates","2.7759","2.8754","-0.0994999999999999","0.965396118800863"
"Socal-Ehrenberg","Consumers","2.7759","3.0397","-0.2638","0.913215119913149"
"Socal-Ehrenberg","Demarc","2.7759","2.7968","-0.0209000000000001","0.992527173913043"
"Socal-Ehrenberg","EGT-Flex","2.7759","2.6978","0.0781000000000001","1.02894951441916"
"Socal-Ehrenberg","Lebanon","2.7759","2.7951","-0.0192000000000001","0.993130836106043"
"Socal-Ehrenberg","Michcon","2.7759","3.0357","-0.2598","0.914418420792569"
"Socal-Ehrenberg","NBPL-Vector","2.7759","2.8569","-0.081","0.971647590045154"
"Socal-Ehrenberg","NBPL-Ventura","2.7759","2.7975","-0.0215999999999998","0.992278820375335"
"Socal-Ehrenberg","NBPL-Will County","2.7759","2.8829","-0.107","0.962884595372715"
"Socal-Ehrenberg","NGPL-Amarillo","2.7759","2.76","0.0159000000000002","1.00576086956522"
"Socal-Ehrenberg","NGPL-GC Mainline","2.7759","2.8003","-0.0244","0.991286647859158"
"Socal-Ehrenberg","NGPL-MidAm","2.7759","2.88","-0.1041","0.963854166666667"
"Socal-Ehrenberg","NGPL-Midcont Pool","2.7759","2.7157","0.0602","1.02216739698789"
"Socal-Ehrenberg","NGPL-Nicor","2.7759","2.8694","-0.0935000000000001","0.967414790548547"
"Socal-Ehrenberg","NGPL-Nipsco","2.7759","2.8894","-0.1135","0.96071848826746"
"Socal-Ehrenberg","NGPL-TXOK","2.7759","2.7993","-0.0234000000000001","0.991640767334691"
"Socal-Ehrenberg","NNG-Ventura","2.7759","2.8012","-0.0253000000000001","0.990968156504355"
"Socal-Ehrenberg","OGT","2.7759","2.6995","0.0764","1.02830153732173"
"Socal-Ehrenberg","Panhandle","2.7759","2.6017","0.1742","1.06695622093247"
"Socal-Ehrenberg","PGLC","2.7759","2.8737","-0.0977999999999999","0.96596721996033"
"Socal-Ehrenberg","Southern Star","2.7759","2.6245","0.1514","1.05768717851019"
"Socal-Ehrenberg","Ventura","2.7759","2.7991","-0.0232000000000001","0.991711621592655"
"Socal-Ehrenberg","Cheyenne","2.7759","2.6592","0.1167","1.04388537906137"
"Socal-Ehrenberg","CIG-Mainline","2.7759","2.6076","0.1683","1.06454210768523"
"Socal-Ehrenberg","CIG-Mainline South","2.7759","2.5879","0.188","1.07264577456625"
"Socal-Ehrenberg","EP-Permian","2.7759","2.6472","0.1287","1.04861740707162"
"Socal-Ehrenberg","EP-S.Mainline","2.7759","2.7791","-0.00320000000000009","0.998848548091109"
"Socal-Ehrenberg","EP-SJ Blanco Pool","2.7759","2.6485","0.1274","1.04810269964131"
"Socal-Ehrenberg","EP-SJ Bondad","2.7759","2.6395","0.1364","1.05167645387384"
"Socal-Ehrenberg","EP-Waha","2.7759","2.6728","0.1031","1.0385737803053"
"Socal-Ehrenberg","Kingsgate","2.7759","2.5525","0.2234","1.08752203721841"
"Socal-Ehrenberg","KRGT-Del Pool","2.7759","2.7741","0.00180000000000025","1.00064885908943"
"Socal-Ehrenberg","KRGT-Rec Pool","2.7759","2.6478","0.1281","1.04837978699298"
"Socal-Ehrenberg","Malin","2.7759","2.6861","0.0897999999999999","1.03343136889915"
"Socal-Ehrenberg","NWP-Rocky Mtn","2.7759","2.6243","0.1516","1.05776778569523"
"Socal-Ehrenberg","NWP-Wyoming","2.7759","2.6095","0.1664","1.0637670051734"
"Socal-Ehrenberg","Oasis - Waha Pool","2.7759","2.6759","0.1","1.03737060428267"
"Socal-Ehrenberg","Opal Plant Tailgate","2.7759","2.6463","0.1296","1.04897403922458"
"Socal-Ehrenberg","PG&E - Citygate","2.7759","3.245","-0.4691","0.855439137134052"
"Socal-Ehrenberg","PG&E-Topock","2.7759","2.7813","-0.00539999999999985","0.998058461870348"
"Socal-Ehrenberg","Pioneer","2.7759","2.6428","0.1331","1.05036325109732"
"Socal-Ehrenberg","Questar-North","2.7759","2.5966","0.1793","1.06905183701764"
"Socal-Ehrenberg","Questar-South","2.7759","2.61","0.1659","1.0635632183908"
"Socal-Ehrenberg","REX E-NGPL","2.7759","2.8148","-0.0388999999999999","0.986180190422055"
"Socal-Ehrenberg","REX E-Trunk","2.7759","2.83","-0.0541","0.980883392226148"
"Socal-Ehrenberg","SoCal Border","2.7759","2.7762","-0.000299999999999745","0.999891938621137"
"Socal-Ehrenberg","Socal-Citygate","2.7759","2.9426","-0.1667","0.943349418881261"
"Socal-Ehrenberg","Socal-KRS","2.7759","2.7624","0.0135000000000001","1.00488705473501"
"Socal-Ehrenberg","Socal-Needles","2.7759","2.7776","-0.00170000000000003","0.999387960829493"
"Socal-Ehrenberg","Stanfield","2.7759","2.6328","0.1431","1.05435278030994"
"Socal-Ehrenberg","TW-Blanco","2.7759","2.654","0.1219","1.04593067068576"
"Socal-Ehrenberg","TW-Central","2.7759","2.673","0.1029","1.03849607182941"
"Socal-Ehrenberg","Waha","2.7759","2.6995","0.0764","1.02830153732173"
"Socal-Ehrenberg","White River Hub","2.7759","2.6481","0.1278","1.04826101733318"
"Socal-KRS","Algonquin Citygates","2.7624","2.6713","0.0911","1.03410324561075"
"Socal-KRS","Col Gas TCO","2.7624","2.8547","-0.0922999999999998","0.967667355589029"
"Socal-KRS","Dominion-North","2.7624","1.8567","0.9057","1.48780093714655"
"Socal-KRS","Dominion-South","2.7624","1.8786","0.8838","1.47045672309166"
"Socal-KRS","Iroquois (into)","2.7624","3.1405","-0.3781","0.879605158414265"
"Socal-KRS","Iroquois-Z2","2.7624","3.1906","-0.4282","0.865793267723939"
"Socal-KRS","Leidy-Transco","2.7624","1.7776","0.9848","1.55400540054005"
"Socal-KRS","Millennium EP","2.7624","1.641","1.1214","1.68336380255941"
"Socal-KRS","PNGTS","2.7624","3.55","-0.7876","0.778140845070423"
"Socal-KRS","REX E-ANR","2.7624","2.82","-0.0575999999999999","0.979574468085106"
"Socal-KRS","REX E-MidW","2.7624","2.8133","-0.0508999999999999","0.981907368570718"
"Socal-KRS","REX E-PEPL","2.7624","2.8347","-0.0723000000000003","0.974494655519102"
"Socal-KRS","TETCO-M2 (receipt)","2.7624","1.8677","0.8947","1.47903838946298"
"Socal-KRS","TETCO-M3","2.7624","2.0133","0.7491","1.37207569661749"
"Socal-KRS","TGP-Z4 Marcellus","2.7624","1.5934","1.169","1.7336513116606"
"Socal-KRS","TGP-Z4 Sta-219","2.7624","1.9995","0.7629","1.38154538634659"
"Socal-KRS","TGP-Z4 Sta-313","2.7624","1.9199","0.8425","1.4388249387989"
"Socal-KRS","TGP-Z5 200L","2.7624","2.8582","-0.0958000000000001","0.966482401511441"
"Socal-KRS","TGP-Z6 200L","2.7624","2.9601","-0.1977","0.933211715820411"
"Socal-KRS","Transco-Z5 (non-WGL)","2.7624","2.9907","-0.2283","0.923663356404855"
"Socal-KRS","Transco-Z6 (non-NY north)","2.7624","2.9935","-0.2311","0.922799398697177"
"Socal-KRS","Transco-Z6 (non-NY)","2.7624","3","-0.2376","0.9208"
"Socal-KRS","Transco-Z6 (NY)","2.7624","3.027","-0.2646","0.912586719524281"
"Socal-KRS","ANR-LA","2.7624","2.7998","-0.0373999999999999","0.986641902993071"
"Socal-KRS","ANR-SE-T","2.7624","2.7998","-0.0373999999999999","0.986641902993071"
"Socal-KRS","Atmos Zone 3","2.7624","2.75","0.0124","1.00450909090909"
"Socal-KRS","Carthage","2.7624","2.8045","-0.0421","0.984988411481547"
"Socal-KRS","CG-Mainline","2.7624","2.8094","-0.0470000000000002","0.983270449206236"
"Socal-KRS","CG-Onshore","2.7624","2.8227","-0.0603000000000002","0.97863747475821"
"Socal-KRS","ETC-Maypearl","2.7624","2.73","0.0324","1.01186813186813"
"Socal-KRS","FGT-Z3","2.7624","2.9188","-0.1564","0.946416335480334"
"Socal-KRS","Henry","2.7624","2.8463","-0.0838999999999999","0.970523135298458"
"Socal-KRS","Houston Ship Channel","2.7624","2.8199","-0.0575000000000001","0.979609206000213"
"Socal-KRS","Katy","2.7624","2.8196","-0.0571999999999999","0.979713434529721"
"Socal-KRS","Katy-Lonestar Inter","2.7624","2.8206","-0.0582000000000003","0.979366092320783"
"Socal-KRS","Katy-Oasis","2.7624","2.8197","-0.0573000000000001","0.979678689222258"
"Socal-KRS","Moss Bluff Inter","2.7624","2.84","-0.0775999999999999","0.972676056338028"
"Socal-KRS","NGPL-STX","2.7624","2.7828","-0.0204","0.992669253988788"
"Socal-KRS","Nortex-Tolar Hub","2.7624","2.7867","-0.0243000000000002","0.991280008612337"
"Socal-KRS","Pine Prairie","2.7624","2.8396","-0.0771999999999999","0.972813072263699"
"Socal-KRS","Sonat-T1","2.7624","2.8512","-0.0888","0.968855218855219"
"Socal-KRS","TETCO-ELA","2.7624","2.8115","-0.0491000000000001","0.982536012804553"
"Socal-KRS","TETCO-ETX","2.7624","2.7491","0.0133000000000001","1.00483794696446"
"Socal-KRS","TETCO-M1 30","2.7624","2.77","-0.00760000000000005","0.997256317689531"
"Socal-KRS","TETCO-STX","2.7624","2.777","-0.0146000000000002","0.994742527907814"
"Socal-KRS","TETCO-WLA","2.7624","2.81","-0.0476000000000001","0.983060498220641"
"Socal-KRS","TGP-500L","2.7624","2.8556","-0.0931999999999999","0.967362375682869"
"Socal-KRS","TGP-800L","2.7624","2.8206","-0.0582000000000003","0.979366092320783"
"Socal-KRS","TGP-Z0","2.7624","2.774","-0.0116000000000001","0.995818312905552"
"Socal-KRS","TGT-Mainline","2.7624","2.793","-0.0306000000000002","0.989044038668099"
"Socal-KRS","TGT-North LA","2.7624","2.77","-0.00760000000000005","0.997256317689531"
"Socal-KRS","TGT-SL","2.7624","2.81","-0.0476000000000001","0.983060498220641"
"Socal-KRS","Transco-30","2.7624","2.81","-0.0476000000000001","0.983060498220641"
"Socal-KRS","Transco-45","2.7624","2.8425","-0.0800999999999998","0.971820580474934"
"Socal-KRS","Transco-65","2.7624","2.8722","-0.1098","0.961771464382703"
"Socal-KRS","Transco-85","2.7624","2.8948","-0.1324","0.954262816084013"
"Socal-KRS","Tres Palacios (inj)","2.7624","2.7963","-0.0339","0.987876837249222"
"Socal-KRS","Trunkline-ELA","2.7624","2.8122","-0.0497999999999998","0.982291444420738"
"Socal-KRS","Trunkline-WLA","2.7624","2.81","-0.0476000000000001","0.983060498220641"
"Socal-KRS","Trunkline-Z1A","2.7624","2.8014","-0.0390000000000001","0.98607838937674"
"Socal-KRS","Alliance Delivered","2.7624","2.8556","-0.0931999999999999","0.967362375682869"
"Socal-KRS","ANR-Joliet Hub","2.7624","2.85","-0.0876000000000001","0.969263157894737"
"Socal-KRS","ANR-SW","2.7624","2.702","0.0604","1.02235381199112"
"Socal-KRS","APC-ACE","2.7624","2.8556","-0.0931999999999999","0.967362375682869"
"Socal-KRS","Chicago Citygates","2.7624","2.8754","-0.113","0.960701119844196"
"Socal-KRS","Consumers","2.7624","3.0397","-0.2773","0.908773892160411"
"Socal-KRS","Demarc","2.7624","2.7968","-0.0344000000000002","0.987700228832952"
"Socal-KRS","EGT-Flex","2.7624","2.6978","0.0646","1.02394543702276"
"Socal-KRS","Lebanon","2.7624","2.7951","-0.0327000000000002","0.988300955243104"
"Socal-KRS","Michcon","2.7624","3.0357","-0.2733","0.909971341041605"
"Socal-KRS","NBPL-Vector","2.7624","2.8569","-0.0945","0.966922188386013"
"Socal-KRS","NBPL-Ventura","2.7624","2.7975","-0.0350999999999999","0.98745308310992"
"Socal-KRS","NBPL-Will County","2.7624","2.8829","-0.1205","0.958201810676749"
"Socal-KRS","NGPL-Amarillo","2.7624","2.76","0.00240000000000018","1.00086956521739"
"Socal-KRS","NGPL-GC Mainline","2.7624","2.8003","-0.0379","0.98646573581402"
"Socal-KRS","NGPL-MidAm","2.7624","2.88","-0.1176","0.959166666666667"
"Socal-KRS","NGPL-Midcont Pool","2.7624","2.7157","0.0467","1.01719630297897"
"Socal-KRS","NGPL-Nicor","2.7624","2.8694","-0.107","0.962709974210636"
"Socal-KRS","NGPL-Nipsco","2.7624","2.8894","-0.127","0.956046237973282"
"Socal-KRS","NGPL-TXOK","2.7624","2.7993","-0.0369000000000002","0.986818133104705"
"Socal-KRS","NNG-Ventura","2.7624","2.8012","-0.0388000000000002","0.986148793374268"
"Socal-KRS","OGT","2.7624","2.6995","0.0629","1.0233006112243"
"Socal-KRS","Panhandle","2.7624","2.6017","0.1607","1.06176730599224"
"Socal-KRS","PGLC","2.7624","2.8737","-0.1113","0.961269443574486"
"Socal-KRS","Southern Star","2.7624","2.6245","0.1379","1.05254334158887"
"Socal-KRS","Ventura","2.7624","2.7991","-0.0367000000000002","0.986888642778036"
"Socal-KRS","Cheyenne","2.7624","2.6592","0.1032","1.03880866425993"
"Socal-KRS","CIG-Mainline","2.7624","2.6076","0.1548","1.05936493327197"
"Socal-KRS","CIG-Mainline South","2.7624","2.5879","0.1745","1.06742918969048"
"Socal-KRS","EP-Permian","2.7624","2.6472","0.1152","1.04351767905712"
"Socal-KRS","EP-S.Mainline","2.7624","2.7791","-0.0167000000000002","0.993990860350473"
"Socal-KRS","EP-SJ Blanco Pool","2.7624","2.6485","0.1139","1.04300547479705"
"Socal-KRS","EP-SJ Bondad","2.7624","2.6395","0.1229","1.04656184883501"
"Socal-KRS","EP-Waha","2.7624","2.6728","0.0895999999999999","1.03352289733613"
"Socal-KRS","Kingsgate","2.7624","2.5525","0.2099","1.08223310479922"
"Socal-KRS","KRGT-Del Pool","2.7624","2.7741","-0.0116999999999998","0.995782415918676"
"Socal-KRS","KRGT-Rec Pool","2.7624","2.6478","0.1146","1.04328121459325"
"Socal-KRS","Malin","2.7624","2.6861","0.0762999999999998","1.02840549495551"
"Socal-KRS","NWP-Rocky Mtn","2.7624","2.6243","0.1381","1.05262355675799"
"Socal-KRS","NWP-Wyoming","2.7624","2.6095","0.1529","1.05859360030657"
"Socal-KRS","Oasis - Waha Pool","2.7624","2.6759","0.0865","1.03232557270451"
"Socal-KRS","Opal Plant Tailgate","2.7624","2.6463","0.1161","1.04387257680535"
"Socal-KRS","PG&E - Citygate","2.7624","3.245","-0.4826","0.851278890600924"
"Socal-KRS","PG&E-Topock","2.7624","2.7813","-0.0188999999999999","0.993204616546219"
"Socal-KRS","Pioneer","2.7624","2.6428","0.1196","1.04525503254124"
"Socal-KRS","Questar-North","2.7624","2.5966","0.1658","1.06385273049372"
"Socal-KRS","Questar-South","2.7624","2.61","0.1524","1.0583908045977"
"Socal-KRS","REX E-NGPL","2.7624","2.8148","-0.0524","0.981384112547961"
"Socal-KRS","REX E-Trunk","2.7624","2.83","-0.0676000000000001","0.976113074204947"
"Socal-KRS","SoCal Border","2.7624","2.7762","-0.0137999999999998","0.995029176572293"
"Socal-KRS","Socal-Citygate","2.7624","2.9426","-0.1802","0.938761639366547"
"Socal-KRS","Socal-Ehrenberg","2.7624","2.7759","-0.0135000000000001","0.995136712417594"
"Socal-KRS","Socal-Needles","2.7624","2.7776","-0.0152000000000001","0.994527649769585"
"Socal-KRS","Stanfield","2.7624","2.6328","0.1296","1.04922515952598"
"Socal-KRS","TW-Blanco","2.7624","2.654","0.1084","1.04084400904295"
"Socal-KRS","TW-Central","2.7624","2.673","0.0893999999999999","1.0334455667789"
"Socal-KRS","Waha","2.7624","2.6995","0.0629","1.0233006112243"
"Socal-KRS","White River Hub","2.7624","2.6481","0.1143","1.04316302254447"
"Socal-Needles","Algonquin Citygates","2.7776","2.6713","0.1063","1.03979335903867"
"Socal-Needles","Col Gas TCO","2.7776","2.8547","-0.0770999999999997","0.97299190808141"
"Socal-Needles","Dominion-North","2.7776","1.8567","0.9209","1.49598750471266"
"Socal-Needles","Dominion-South","2.7776","1.8786","0.899","1.47854785478548"
"Socal-Needles","Iroquois (into)","2.7776","3.1405","-0.3629","0.884445152045853"
"Socal-Needles","Iroquois-Z2","2.7776","3.1906","-0.413","0.870557261956999"
"Socal-Needles","Leidy-Transco","2.7776","1.7776","1","1.56255625562556"
"Socal-Needles","Millennium EP","2.7776","1.641","1.1366","1.69262644728824"
"Socal-Needles","PNGTS","2.7776","3.55","-0.7724","0.782422535211268"
"Socal-Needles","REX E-ANR","2.7776","2.82","-0.0423999999999998","0.984964539007092"
"Socal-Needles","REX E-MidW","2.7776","2.8133","-0.0356999999999998","0.987310276188107"
"Socal-Needles","REX E-PEPL","2.7776","2.8347","-0.0571000000000002","0.979856774967369"
"Socal-Needles","TETCO-M2 (receipt)","2.7776","1.8677","0.9099","1.4871767414467"
"Socal-Needles","TETCO-M3","2.7776","2.0133","0.7643","1.37962549048825"
"Socal-Needles","TGP-Z4 Marcellus","2.7776","1.5934","1.1842","1.7431906614786"
"Socal-Needles","TGP-Z4 Sta-219","2.7776","1.9995","0.7781","1.38914728682171"
"Socal-Needles","TGP-Z4 Sta-313","2.7776","1.9199","0.8577","1.44674201781343"
"Socal-Needles","TGP-Z5 200L","2.7776","2.8582","-0.0806","0.971800433839479"
"Socal-Needles","TGP-Z6 200L","2.7776","2.9601","-0.1825","0.938346677477112"
"Socal-Needles","Transco-Z5 (non-WGL)","2.7776","2.9907","-0.2131","0.928745778580266"
"Socal-Needles","Transco-Z6 (non-NY north)","2.7776","2.9935","-0.2159","0.927877066978453"
"Socal-Needles","Transco-Z6 (non-NY)","2.7776","3","-0.2224","0.925866666666667"
"Socal-Needles","Transco-Z6 (NY)","2.7776","3.027","-0.2494","0.917608192930294"
"Socal-Needles","ANR-LA","2.7776","2.7998","-0.0221999999999998","0.992070862204443"
"Socal-Needles","ANR-SE-T","2.7776","2.7998","-0.0221999999999998","0.992070862204443"
"Socal-Needles","Atmos Zone 3","2.7776","2.75","0.0276000000000001","1.01003636363636"
"Socal-Needles","Carthage","2.7776","2.8045","-0.0268999999999999","0.990408272419326"
"Socal-Needles","CG-Mainline","2.7776","2.8094","-0.0318000000000001","0.988680857122517"
"Socal-Needles","CG-Onshore","2.7776","2.8227","-0.0451000000000001","0.984022389910369"
"Socal-Needles","ETC-Maypearl","2.7776","2.73","0.0476000000000001","1.0174358974359"
"Socal-Needles","FGT-Z3","2.7776","2.9188","-0.1412","0.951623955050021"
"Socal-Needles","Henry","2.7776","2.8463","-0.0686999999999998","0.975863401609107"
"Socal-Needles","Houston Ship Channel","2.7776","2.8199","-0.0423","0.984999468066243"
"Socal-Needles","Katy","2.7776","2.8196","-0.0419999999999998","0.985104270109235"
"Socal-Needles","Katy-Lonestar Inter","2.7776","2.8206","-0.0430000000000001","0.984755016663121"
"Socal-Needles","Katy-Oasis","2.7776","2.8197","-0.0421","0.985069333617051"
"Socal-Needles","Moss Bluff Inter","2.7776","2.84","-0.0623999999999998","0.978028169014085"
"Socal-Needles","NGPL-STX","2.7776","2.7828","-0.00519999999999987","0.99813137846773"
"Socal-Needles","Nortex-Tolar Hub","2.7776","2.7867","-0.00910000000000011","0.996734488821904"
"Socal-Needles","Pine Prairie","2.7776","2.8396","-0.0619999999999998","0.978165938864629"
"Socal-Needles","Sonat-T1","2.7776","2.8512","-0.0735999999999999","0.974186307519641"
"Socal-Needles","TETCO-ELA","2.7776","2.8115","-0.0339","0.987942379512716"
"Socal-Needles","TETCO-ETX","2.7776","2.7491","0.0285000000000002","1.01036702920956"
"Socal-Needles","TETCO-M1 30","2.7776","2.77","0.00760000000000005","1.00274368231047"
"Socal-Needles","TETCO-STX","2.7776","2.777","0.000599999999999934","1.00021606049694"
"Socal-Needles","TETCO-WLA","2.7776","2.81","-0.0324","0.98846975088968"
"Socal-Needles","TGP-500L","2.7776","2.8556","-0.0779999999999998","0.972685250035019"
"Socal-Needles","TGP-800L","2.7776","2.8206","-0.0430000000000001","0.984755016663121"
"Socal-Needles","TGP-Z0","2.7776","2.774","0.00360000000000005","1.00129776496035"
"Socal-Needles","TGT-Mainline","2.7776","2.793","-0.0154000000000001","0.994486215538847"
"Socal-Needles","TGT-North LA","2.7776","2.77","0.00760000000000005","1.00274368231047"
"Socal-Needles","TGT-SL","2.7776","2.81","-0.0324","0.98846975088968"
"Socal-Needles","Transco-30","2.7776","2.81","-0.0324","0.98846975088968"
"Socal-Needles","Transco-45","2.7776","2.8425","-0.0648999999999997","0.97716798592788"
"Socal-Needles","Transco-65","2.7776","2.8722","-0.0945999999999998","0.967063574959961"
"Socal-Needles","Transco-85","2.7776","2.8948","-0.1172","0.959513610612132"
"Socal-Needles","Tres Palacios (inj)","2.7776","2.7963","-0.0186999999999999","0.993312591638951"
"Socal-Needles","Trunkline-ELA","2.7776","2.8122","-0.0345999999999997","0.987696465400754"
"Socal-Needles","Trunkline-WLA","2.7776","2.81","-0.0324","0.98846975088968"
